,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
56,GAN,AnimeGAN,TachibanaYoshino,1.5k,219,54,2,2,0,[],"A Tensorflow implementation of AnimeGAN for fast photo animation ! This is the Open source of the paper <AnimeGAN: a novel lightweight GAN for photo animation>, which uses the GAN framwork to transform real-world photos into anime images.",,95,1,0,0,3,Fetching contributors,https://github.com/TachibanaYoshino/AnimeGAN
57,GAN,GANimation,albertpumarola,1.4k,325,70,32,4,0,"['face-manipulation', 'facial-expressions', 'deep-learning', 'generative-adversarial-network', 'pytorch', 'ganimation', 'eccv-2018', 'gan']",GANimation: Anatomically-aware Facial Animation from a Single Image (ECCV'18 Oral) [PyTorch],http://www.albertpumarola.com/researc…,16,1,0,0,0,GPL-3.0,https://github.com/albertpumarola/GANimation
58,GAN,AlphaTree-graphic-deep-neural-network,weslynn,1.4k,373,98,5,1,0,[],"机器学习(Machine Learning)、深度学习(Deep Learning)、对抗神经网络(GAN），图神经网络（GNN），NLP，大数据相关的发展路书(roadmap), 并附海量源码（python，pytorch）带大家消化基本知识点，突破面试，完成从新手到合格工程师的跨越，其中深度学习相关论文附有tensorflow caffe官方源码，应用部分含推荐算法和知识图谱",,339,1,0,0,0,Fetching contributors,https://github.com/weslynn/AlphaTree-graphic-deep-neural-network
59,GAN,angular-gantt,angular-gantt,1.4k,467,94,169,7,0,"['gantt', 'angularjs', 'js', 'component', 'gantt-chart', 'javascript']",Gantt chart component for AngularJS,https://www.angular-gantt.com,"1,032",12,0,0,50,MIT,https://github.com/angular-gantt/angular-gantt
60,GAN,GANotebooks,tjwei,1.3k,350,96,11,0,0,"['wgan', 'wgan-gp', 'infogan', 'lasagne', 'keras', 'pytorch', 'tensorflow', 'pix2pix', 'dcgan', 'dragan', 'cyclegan']","wgan, wgan2(improved, gp), infogan, and dcgan implementation in lasagne, keras, pytorch",,87,2,0,0,0,MIT,https://github.com/tjwei/GANotebooks
61,GAN,PI-REC,youyuge34,1.3k,147,35,2,1,0,"['gan', 'image-to-image-translation', 'cgan', 'auto-painting', 'edge-to-image-translation', 'image', 'image-reconstruction', 'ai-painting']",🔥 PI-REC: Progressive Image Reconstruction Network With Edge and Color Domain. 🔥 图像翻译，条件GAN，AI绘画,https://arxiv.org/abs/1903.10146,60,2,0,0,1,View license,https://github.com/youyuge34/PI-REC
62,GAN,Deep-learning-with-cats,AlexiaJM,1.3k,184,53,1,0,0,"['deep-learning', 'cat', 'cuda', 'gan', 'picture']",Deep learning with cats (^._.^),,105,1,0,0,0,GPL-3.0,https://github.com/AlexiaJM/Deep-learning-with-cats
63,GAN,impersonator,svip-lab,1.2k,238,53,22,1,0,"['pytorch', 'pose', 'gan']","PyTorch implementation of our ICCV 2019 paper: Liquid Warping GAN: A Unified Framework for Human Motion Imitation, Appearance Transfer and Novel View Synthesis",https://svip-lab.github.io/project/im…,98,2,0,0,0,View license,https://github.com/svip-lab/impersonator
64,GAN,pytorch-generative-adversarial-networks,devnag,1.2k,407,48,2,0,0,"['pytorch', 'gan', 'gans', 'machine-learning', 'deep-learning']",A very simple generative adversarial network (GAN) in PyTorch,,8,1,0,0,0,Apache-2.0,https://github.com/devnag/pytorch-generative-adversarial-networks
65,GAN,awesome-gan-for-medical-imaging,xinario,1.2k,303,114,1,0,0,"['generative-adversarial-network', 'medical-imaging', 'deeplearning', 'ct-denoising', 'segmentation', 'medical-image-synthesis', 'detection', 'reconstruction', 'gan', 'registration', 'super-resolution']",Awesome GAN for Medical Imaging,,85,1,0,0,0,Fetching contributors,https://github.com/xinario/awesome-gan-for-medical-imaging
66,GAN,GanK,dongjunkun,1.2k,326,50,7,0,0,"['gank', 'icon-font', 'dongjunkun', 'android']",干货集中营,,19,1,0,0,0,Fetching contributors,https://github.com/dongjunkun/GanK
67,GAN,NiftyNet,NifTK,1.2k,370,91,95,3,3,"['tensorflow', 'distributed', 'ml', 'neural-network', 'python', 'python2', 'python3', 'pip', 'deep-neural-networks', 'deep-learning', 'convolutional-neural-networks', 'medical-imaging', 'medical-image-computing', 'medical-image-processing', 'medical-images', 'segmentation', 'gan', 'autoencoder', 'medical-image-analysis', 'image-guided-therapy']",[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-guided therapy,http://niftynet.io,"3,284",58,0,0,11,Apache-2.0,https://github.com/NifTK/NiftyNet
68,GAN,DPED,aiff22,1.2k,300,59,3,0,0,"['image-enhancement', 'image-processing', 'computer-vision', 'deep-learning', 'dped', 'gan', 'convolutional-neural-networks', 'generative-adversarial-networks']",Software and pre-trained models for automatic photo quality enhancement using Deep Convolutional Networks,,7,1,0,0,0,Fetching contributors,https://github.com/aiff22/DPED
69,GAN,dlcv_for_beginners,frombeijingwithlove,1.1k,612,94,27,2,0,"['computer-vision', 'book', 'beginners', 'example', 'deep-learning', 'caffe', 'mxnet', 'pytorch', 'u-net', 'model-fusion', 'gan', 'siamese', 'adversarial', 'unet', 'classification', 'regression', 'segmentation', 'detection', 'generative']",《深度学习与计算机视觉》配套代码,https://frombeijingwithlove.github.io…,143,1,0,0,0,BSD-3-Clause,https://github.com/frombeijingwithlove/dlcv_for_beginners
70,GAN,tensorflow-101,burness,1.1k,574,87,9,0,0,"['tensorflow-experiments', 'gan', 'infogan', 'deeplearning', 'flask', 'tensorflow']",learn code with tensorflow,,80,1,0,0,0,Fetching contributors,https://github.com/burness/tensorflow-101
71,GAN,BicycleGAN,junyanz,1.1k,199,43,6,0,0,"['pytorch', 'pix2pix', 'gans', 'generative-adversarial-network', 'deep-learning']",Toward Multimodal Image-to-Image Translation,https://junyanz.github.io/BicycleGAN/,86,4,0,0,0,View license,https://github.com/junyanz/BicycleGAN
72,GAN,HyperGAN,HyperGAN,1k,168,41,45,3,0,"['gan', 'unsupervised-learning', 'generative-adversarial-network', 'artificial-intelligence', 'machine-learning', 'machine-learning-api', 'tensorflow', 'python', 'online-learning', 'computer-vision']",Composable GAN framework with api and user interface,,"2,922",10,0,0,14,MIT,https://github.com/HyperGAN/HyperGAN
73,GAN,torchgan,torchgan,1k,120,28,19,2,0,"['machine-learning', 'computer-vision', 'generative-adversarial-networks', 'python3', 'pytorch', 'neural-networks', 'deep-learning', 'generative-model', 'python', 'gans']",Research Framework for easy and efficient training of GANs based on Pytorch,https://torchgan.readthedocs.io/en/la…,119,2,0,0,4,MIT,https://github.com/torchgan/torchgan
74,GAN,pytorch_GAN_zoo,facebookresearch,1k,136,36,18,2,0,[],A mix of GAN implementations including progressive growing,,26,16,0,0,0,BSD-3-Clause,https://github.com/facebookresearch/pytorch_GAN_zoo
75,GAN,bayesgan,andrewgordonwilson,1k,170,53,5,0,0,[],Tensorflow code for the Bayesian GAN (https://arxiv.org/abs/1705.09558) (NIPS 2017),https://arxiv.org/abs/1705.09558,7,1,0,0,0,View license,https://github.com/andrewgordonwilson/bayesgan
76,GAN,CycleGAN-TensorFlow,vanhuyz,996,408,45,59,0,0,"['tensorflow', 'generative-adversarial-network', 'cyclegan', 'gan']",An implementation of CycleGan using TensorFlow,,150,18,0,0,2,MIT,https://github.com/vanhuyz/CycleGAN-TensorFlow
77,GAN,Tensorflow-Programs-and-Tutorials,adeshpande3,980,319,59,2,0,0,"['tensorflow', 'deep-learning', 'machine-learning']","Implementations of CNNs, RNNs, GANs, etc",,59,1,0,0,0,Fetching contributors,https://github.com/adeshpande3/Tensorflow-Programs-and-Tutorials
78,GAN,wgan-gp,caogang,979,244,18,23,1,0,"['wgan-gp', 'pytorch']","A pytorch implementation of Paper ""Improved Training of Wasserstein GANs""",,63,2,0,0,0,MIT,https://github.com/caogang/wgan-gp
79,GAN,animeGAN,jayleicn,928,169,40,6,1,0,"['pytorch', 'generative-adversarial-network', 'dataset']","A simple PyTorch Implementation of Generative Adversarial Networks, focusing on anime face drawing.",,12,1,0,0,0,MIT,https://github.com/jayleicn/animeGAN
80,GAN,DiscoGAN-pytorch,carpedm20,924,210,36,10,0,0,"['gan', 'generative-model', 'unsupervised-learning', 'pytorch']","PyTorch implementation of ""Learning to Discover Cross-Domain Relations with Generative Adversarial Networks""",,49,1,0,0,0,Apache-2.0,https://github.com/carpedm20/DiscoGAN-pytorch
81,GAN,keras-dcgan,jacobgil,915,387,40,22,1,0,"['deep-learning', 'dcgan', 'gan', 'keras', 'keras-dcgan', 'artificial-images']",Keras implementation of Deep Convolutional Generative Adversarial Networks,,20,1,0,0,0,Fetching contributors,https://github.com/jacobgil/keras-dcgan
82,GAN,AttnGAN,taoxugit,911,268,35,53,2,0,[],,,63,1,0,0,0,MIT,https://github.com/taoxugit/AttnGAN
83,GAN,InfoGAN,openai,893,267,124,16,6,0,['paper'],"Code for reproducing key results in the paper ""InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets""",https://arxiv.org/abs/1606.03657,15,1,0,0,0,Fetching contributors,https://github.com/openai/InfoGAN
84,GAN,BEGAN-tensorflow,carpedm20,887,248,43,35,1,0,"['gan', 'tensorflow', 'celeba', 'generative-model', 'began', 'google']","Tensorflow implementation of ""BEGAN: Boundary Equilibrium Generative Adversarial Networks""",,40,2,0,0,0,Apache-2.0,https://github.com/carpedm20/BEGAN-tensorflow
85,GAN,ganlab,poloclub,881,230,48,5,4,0,[],"GAN Lab: An Interactive, Visual Experimentation Tool for Generative Adversarial Networks",https://poloclub.github.io/ganlab/,69,5,0,0,1,Apache-2.0,https://github.com/poloclub/ganlab
86,GAN,TensorFlow2.0-Examples,YunYang1994,879,373,48,63,3,0,"['tensorflow2', 'tensorflow-examples', 'deep-learning', 'deep-neural-networks', 'machine-learning', 'gan', 'linear-regression', 'resnet', 'reinforcement-learning', 'image-classification', 'object-detection', 'convolutional-neural-network', 'pix2pix', 'dcgan-tensorflow', 'vgg16', 'yolov3', 'unet-image-segmentation', 'fcn8s', 'tensorflow']","🙄 difficult algorithm, simple code.",,373,2,0,0,0,MIT,https://github.com/YunYang1994/TensorFlow2.0-Examples
87,GAN,gantry5,gantry,844,196,100,319,25,0,"['gantry', 'php', 'framework', 'wordpress', 'joomla', 'grav', 'themes']",🚀 Next Generation Template / Theme Framework,http://gantry.org,"6,945",12,0,0,79,Fetching contributors,https://github.com/gantry/gantry5
88,GAN,sngan_projection,pfnet-research,825,169,30,25,2,0,[],GANs with spectral normalization and projection discriminator,,44,2,0,0,0,View license,https://github.com/pfnet-research/sngan_projection
89,GAN,Delving-deep-into-GANs,GKalliatakis,816,222,73,0,0,0,"['adversarial-networks', 'generative-adversarial-networks', 'generative-model', 'gans', 'frameworks', 'research-paper']",Generative Adversarial Networks (GANs) resources sorted by citations,,46,1,0,0,0,MIT,https://github.com/GKalliatakis/Delving-deep-into-GANs
90,GAN,image-to-image-papers,lzhbrian,810,120,48,1,0,0,"['image-to-image', 'generative-adversarial-network', 'gan', 'papers', 'image-to-image-translation', 'image-manipulation', 'curated-list', 'image-translation', 'computer-vision', 'code']",🦓<->🦒 🌃<->🌆 A collection of image to image papers with code (constantly updating),,67,1,0,0,0,MIT,https://github.com/lzhbrian/image-to-image-papers
91,GAN,nfs-ganesha,nfs-ganesha,773,317,93,243,12,0,"['nfs-server', 'glusterfs', 'cephfs', 'rgw', 'gpfs', 'lustre', 'c', 'nfsv4', 'nfs-ganesha']","NFS-Ganesha is an NFSv3,v4,v4.1 fileserver that runs in user mode on most UNIX/Linux systems",,"12,567",13,0,0,581,"110
    
    contributors",https://github.com/nfs-ganesha/nfs-ganesha
92,GAN,EasyGank,CaMnter,758,199,36,0,0,0,"['gank', 'rxandroid', 'retrofit', 'okhttp', 'rxjava', 'gson', 'mvp', 'glide']",💊 The project build framework based on the Rx series and MVP pattern.,,95,1,0,0,4,GPL-3.0,https://github.com/CaMnter/EasyGank
93,GAN,tensorflow2-generative-models,timsainb,752,123,33,5,2,0,[],"Implementations of a number of generative models in Tensorflow 2. GAN, VAE, Seq2Seq, VAEGAN, GAIA, Spectrogram Inversion. Everything is self contained in a jupyter notebook for easy export to colab.",,15,4,0,0,0,Fetching contributors,https://github.com/timsainb/tensorflow2-generative-models
94,GAN,jquery.ganttView,thegrubbsian,749,339,60,20,7,0,[],An editable jQuery Gantt chart plugin.,,53,3,0,0,5,Fetching contributors,https://github.com/thegrubbsian/jquery.ganttView
95,GAN,wechat-weapp-gank,lypeer,749,145,37,6,0,0,[],,,7,1,0,0,0,Fetching contributors,https://github.com/lypeer/wechat-weapp-gank
96,GAN,GanHuoIO,burgessjp,736,164,27,10,0,0,"['rxjava', 'retrofit2', 'multitype', 'gank', 'rxjava2']",基于Gank.IO提供的API的第三方客户端（RxJava+Retrofit）,,123,2,0,0,8,Fetching contributors,https://github.com/burgessjp/GanHuoIO
97,GAN,GAN_stability,LMescheder,731,87,21,9,0,0,[],"Code for paper ""Which Training Methods for GANs do actually Converge? (ICML 2018)""",,16,1,0,0,0,MIT,https://github.com/LMescheder/GAN_stability
98,GAN,self-attention-gan,brain-research,718,124,32,13,1,0,[],,,8,1,0,0,0,Apache-2.0,https://github.com/brain-research/self-attention-gan
99,GAN,GankDaily,maoruibin,711,166,30,2,0,0,"['gankio', 'gank', 'mvp', 'rxjava', 'android', 'app']","A application used to show technical information in every working days, use MVP pattern.",http://www.coolapk.com/apk/com.gudong…,57,2,0,0,0,GPL-3.0,https://github.com/maoruibin/GankDaily
0,variational-encoder,alfred-encode-decode-workflow,willfarrell,379,22,18,5,0,0,[],Encoding and decoding a sting into multiple variations.,,24,1,0,0,7,MIT,https://github.com/willfarrell/alfred-encode-decode-workflow
1,variational-encoder,tensorflow-mnist-VAE,hwalsuklee,377,154,15,6,0,0,"['tensorflow', 'mnist', 'vae', 'variational-autoencoder', 'denoising-autoencoders', 'autoencoder', 'dae']",Tensorflow implementation of variational auto-encoder for MNIST,,9,1,0,0,0,Fetching contributors,https://github.com/hwalsuklee/tensorflow-mnist-VAE
2,variational-encoder,probabilistic_unet,SimonKohl,373,63,17,7,3,0,"['u-net', 'variational-inference', 'semantic-segmentation', 'generative-models', 'variational-autoencoders', 'neurips', 'neurips-2018', 'nips', 'nips-2018']",A U-Net combined with a variational auto-encoder that is able to learn conditional distributions over semantic segmentations.,,20,3,0,0,0,Apache-2.0,https://github.com/SimonKohl/probabilistic_unet
3,variational-encoder,Variational-Autoencoder,y0ast,360,142,24,0,0,0,[],Implementation of a variational Auto-encoder,,16,1,0,0,0,MIT,https://github.com/y0ast/Variational-Autoencoder
4,variational-encoder,Generative_Models_Tutorial_with_Demo,omerbsezer,266,33,14,0,0,0,"['variational-autoencoder', 'generative-adversarial-network', 'gans', 'dcgan', 'cyclegan', 'generative-model', 'tutorial', 'tutorial-code', 'variational-inference', 'gaussian-mixture-models', 'auto-regressive-model', 'bayesian-classifiers']","Generative Models Tutorial with Demo: Bayesian Classifier Sampling, Variational Auto Encoder (VAE), Generative Adversial Networks (GANs), Popular GANs Architectures, Auto-Regressive Models, Important Generative Model Papers, Courses, etc..",,41,1,0,0,0,Fetching contributors,https://github.com/omerbsezer/Generative_Models_Tutorial_with_Demo
5,variational-encoder,donut,NetManAIOps,238,81,21,8,0,0,['code'],WWW 2018: Unsupervised Anomaly Detection via Variational Auto-Encoder for Seasonal KPIs in Web Applications,,20,3,0,0,0,Fetching contributors,https://github.com/NetManAIOps/donut
6,variational-encoder,VAE-Torch,y0ast,232,61,17,0,0,0,[],Implementation of Variational Auto-Encoder in Torch7,,45,1,0,0,0,MIT,https://github.com/y0ast/VAE-Torch
7,variational-encoder,fauxtograph,stitchfix,216,57,94,8,4,0,[],Tools for using a variational auto-encoder for latent image encoding and generation.,,63,3,0,0,0,MIT,https://github.com/stitchfix/fauxtograph
8,variational-encoder,s-vae-pytorch,nicola-decao,212,25,8,0,0,0,"['pytorch', 'vae', 'variational-autoencoder', 'von-mises-fisher', 'machine-learning', 'deep-learning', 'manifold-learning', 'hyperspherical-vae']",Pytorch implementation of Hyperspherical Variational Auto-Encoders,http://arxiv.org/abs/1804.00891,23,1,0,0,0,MIT,https://github.com/nicola-decao/s-vae-pytorch
9,variational-encoder,VAE-TensorFlow,y0ast,185,75,7,0,0,0,[],Implementation of a Variational Auto-Encoder in TensorFlow,,7,1,0,0,0,MIT,https://github.com/y0ast/VAE-TensorFlow
10,variational-encoder,s-vae-tf,nicola-decao,177,34,17,1,0,0,"['tensorflow', 'vae', 'von-mises-fisher', 'machine-learning', 'deep-learning', 'manifold-learning', 'variational-autoencoder', 'hyperspherical-vae']",Tensorflow implementation of Hyperspherical Variational Auto-Encoders,http://arxiv.org/abs/1804.00891,21,1,0,0,0,MIT,https://github.com/nicola-decao/s-vae-tf
11,variational-encoder,vae-celebA,yzwxx,150,37,10,5,0,0,"['variational-autoencoder', 'tensorflow', 'tensorlayer', 'vggl16', 'celeba-dataset']",Variational auto-encoder trained on celebA . All rights reserved.,,32,1,0,0,0,Fetching contributors,https://github.com/yzwxx/vae-celebA
12,variational-encoder,vae-seq,google,135,24,7,0,0,0,"['vae', 'sequential-models', 'rnn', 'generative-models', 'machine-learning']",Variational Auto-Encoders in a Sequential Setting.,,78,1,0,0,0,Apache-2.0,https://github.com/google/vae-seq
13,variational-encoder,tensorflow-mnist-CVAE,hwalsuklee,133,37,9,2,0,0,"['tensorflow', 'mnist', 'vae', 'cvae', 'denoising', 'denoising-autoencoders', 'denoising-images', 'variational-autoencoder', 'variational-inference', 'autoencoder', 'conditional', 'conditional-vae']",Tensorflow implementation of conditional variational auto-encoder for MNIST,,13,1,0,0,0,Fetching contributors,https://github.com/hwalsuklee/tensorflow-mnist-CVAE
14,variational-encoder,resnet-cppn-gan-tensorflow,hardmaru,120,34,4,1,0,0,[],Using Residual Generative Adversarial Networks and Variational Auto-encoder techniques to produce high resolution images.,,4,1,0,0,0,Fetching contributors,https://github.com/hardmaru/resnet-cppn-gan-tensorflow
15,variational-encoder,vae-npvc,JeremyCCHsu,106,34,6,7,1,0,[],Re-implementation the code used in Voice Conversion from Non-parallel Corpora Using Variational Auto-encoder,,41,2,0,0,0,View license,https://github.com/JeremyCCHsu/vae-npvc
16,variational-encoder,Variational-Lstm-Autoencoder,TimyadNyda,102,20,6,4,0,0,[],Lstm variational auto-encoder API for time series anomaly detection and features extraction,,26,1,0,0,0,MIT,https://github.com/TimyadNyda/Variational-Lstm-Autoencoder
17,variational-encoder,kvae,simonkamronn,94,25,6,1,0,0,"['deep-learning', 'kalman-filter', 'neural-network', 'graphical-models', 'variational-inference', 'variational-autoencoder']",Kalman Variational Auto-Encoder,,30,2,0,0,0,MIT,https://github.com/simonkamronn/kvae
18,variational-encoder,smrt,tgsmith61591,92,24,5,2,0,0,"['machine-learning', 'neural-networks', 'class-imbalance', 'smote', 'vae', 'variational-autoencoder', 'autoencoder', 'tensorflow']",Handle class imbalance intelligently by using variational auto-encoders to generate synthetic observations of your minority class.,,148,6,0,0,0,BSD-3-Clause,https://github.com/tgsmith61591/smrt
19,variational-encoder,TD-VAE,xqding,89,10,3,0,0,0,[],Temporal Difference Variational Auto-Encoder (TD-VAE) (Implementation in PyTorch),,20,2,0,0,0,Fetching contributors,https://github.com/xqding/TD-VAE
20,variational-encoder,alpha-GAN,victor-shepardson,75,23,2,1,0,0,[],"pytorch implementation of Rosca, Mihaela, et al. ""Variational Approaches for Auto-Encoding Generative Adversarial Networks."" arXiv preprint arXiv:1706.04987 (2017).",,16,1,0,0,0,MIT,https://github.com/victor-shepardson/alpha-GAN
21,variational-encoder,IMPLEMENTATION_Variational-Auto-Encoder,wuga214,67,21,5,0,0,0,"['variational-autoencoder', 'tensorflow']",Simple implementation of Variational Autoencoder,,11,1,0,0,0,MIT,https://github.com/wuga214/IMPLEMENTATION_Variational-Auto-Encoder
22,variational-encoder,vae_captioning,yiyang92,52,8,2,5,0,0,"['vae', 'captioning-images', 'tensorflow', 'machine-learning']",Implementation of Diverse and Accurate Image Description Using a Variational Auto-Encoder with an Additive Gaussian Encoding Space,,58,1,0,0,0,Fetching contributors,https://github.com/yiyang92/vae_captioning
23,variational-encoder,vae_householder_flow,jmtomczak,52,14,4,1,0,0,"['deep-learning', 'variational-autoencoders', 'representation-learning', 'normalizing-flows', 'generative-model']","Code for the paper ""Improving Variational Auto-Encoders using Householder Flow"" (https://arxiv.org/abs/1611.09630)",https://arxiv.org/abs/1611.09630,9,1,0,0,0,Fetching contributors,https://github.com/jmtomczak/vae_householder_flow
24,variational-encoder,cycle-consistent-vae,ananyahjha93,52,15,2,1,0,0,[],"This repository contains the code for the paper: Disentangling Factors of Variation with Cycle-Consistent Variational Auto-encoders (https://arxiv.org/abs/1804.10469), which was accepted at ECCV 2018.",https://arxiv.org/abs/1804.10469,3,1,0,0,0,MIT,https://github.com/ananyahjha93/cycle-consistent-vae
25,variational-encoder,LSTMVRAE,jayhack,47,13,3,0,0,0,[],Variational Recurrent Auto-Encoder using LSTM encoder/decoder networks,,2,1,0,0,0,Fetching contributors,https://github.com/jayhack/LSTMVRAE
26,variational-encoder,vae-concrete,EmilienDupont,46,18,3,1,0,0,"['gumbel-softmax', 'concrete', 'vae', 'variational-autoencoder', 'keras']",Keras implementation of a Variational Auto Encoder with a Concrete Latent Distribution,,10,1,0,0,0,Fetching contributors,https://github.com/EmilienDupont/vae-concrete
27,variational-encoder,pvae,emilemathieu,42,10,3,0,1,0,"['vae', 'pytorch', 'hyperbolic-geometry', 'poincare-embeddings', 'hierarchical-data']","code for ""Continuous Hierarchical Representations with Poincaré Variational Auto-Encoders"".",https://arxiv.org/abs/1901.06033,3,1,0,0,0,MIT,https://github.com/emilemathieu/pvae
28,variational-encoder,BVAE-tf,alecGraves,41,13,6,5,0,0,"['variational', 'autoencoder', 'disentangled', 'beta', 'tensorflow', 'keras']",Disentangled Variational Auto-Encoder in TensorFlow / Keras (Beta-VAE),,33,1,0,0,0,Unlicense,https://github.com/alecGraves/BVAE-tf
29,variational-encoder,Variational-Graph-Auto-Encoders,limaosen0,39,12,0,2,0,0,[],"This is the implementation of paper 'Variational Graph Auto-Encoder' in NIPS Workshop on Bayesian Deep Learning, 2016.",,38,1,0,0,0,Fetching contributors,https://github.com/limaosen0/Variational-Graph-Auto-Encoders
30,variational-encoder,VAE_NBP,bobchennan,37,18,3,0,0,0,[],Variational Auto-encoder with Non-parametric Bayesian Prior,,23,1,0,0,0,MIT,https://github.com/bobchennan/VAE_NBP
31,variational-encoder,minimal_vae,adler-j,36,3,4,0,0,0,"['tensorflow', 'variational-autoencoder']",A minimal implementation of an Variational Auto-Encoder,,4,1,0,0,0,MIT,https://github.com/adler-j/minimal_vae
32,variational-encoder,FTP-implement-based-on-UDP,SOYJUN,35,26,9,0,1,0,[],"The aim of this assignment is to have you do UDP socket client / server programming with a focus on two broad aspects : Setting up the exchange between the client and server in a secure way despite the lack of a formal connection (as in TCP) between the two, so that ‘outsider’ UDP datagrams (broadcast, multicast, unicast - fortuitously or malici…",,4,1,0,0,0,Fetching contributors,https://github.com/SOYJUN/FTP-implement-based-on-UDP
33,variational-encoder,Variational-AutoEncoder-for-Dialogue-Generation,lethienhoa,33,21,4,0,0,0,[],Variational Auto-Encoder for Dialogue Generation Models & Experiments,,72,1,0,0,0,Fetching contributors,https://github.com/lethienhoa/Variational-AutoEncoder-for-Dialogue-Generation
34,variational-encoder,VAE-Text-Generation,rohithreddy024,31,3,2,0,0,0,[],Text generation using Variational Auto Encoders based on IMDB review dataset,,5,1,0,0,0,Fetching contributors,https://github.com/rohithreddy024/VAE-Text-Generation
35,variational-encoder,chainer-Variational-AutoEncoder,RyotaKatoh,30,9,1,0,0,0,[],Variational AutoEncoder based on http://nbviewer.ipython.org/gist/duschendestroyer/a41fcab5f7f9ffa45387,http://nbviewer.ipython.org/gist/duschendestroyer/a41fcab5f7f9ffa45387,16,1,0,0,0,Fetching contributors,https://github.com/RyotaKatoh/chainer-Variational-AutoEncoder
36,variational-encoder,CifarVAE,ksharsha,30,5,0,1,0,0,"['variational-autoencoder', 'generative-model', 'cifar10', 'imagenet']",Variational Auto Encoder,,16,1,0,0,0,Fetching contributors,https://github.com/ksharsha/CifarVAE
37,variational-encoder,vae-audio,yjlolo,30,4,2,1,0,0,[],Variational auto-encoders for audio,,26,1,0,0,0,MIT,https://github.com/yjlolo/vae-audio
38,variational-encoder,mat-vae,peiyunh,28,17,6,3,0,0,[],A MATLAB implementation of Auto-Encoding Variational Bayes,,17,1,0,0,0,Fetching contributors,https://github.com/peiyunh/mat-vae
39,variational-encoder,VAE-pytorch,atinghosh,27,8,1,0,0,0,[],Variational auto encoder in pytorch,,22,1,0,0,0,Fetching contributors,https://github.com/atinghosh/VAE-pytorch
40,variational-encoder,chainer-vae-gan,dsanno,27,1,1,0,0,0,[],Variational auto encoder + DCGAN using chainer,,6,1,0,0,0,MIT,https://github.com/dsanno/chainer-vae-gan
41,variational-encoder,improving-variational-encoder-decoders-in-dialogue-generation,chin-gyou,25,9,0,2,0,0,[],Tensorflow Implementation of Improving Variational Encoder-Decoders in Dialogue Generation,,16,1,0,0,0,Fetching contributors,https://github.com/chin-gyou/improving-variational-encoder-decoders-in-dialogue-generation
42,variational-encoder,variational-timbre,acids-ircam,24,5,2,1,0,0,[],Generative timbre spaces by perceptually regularizing variational auto-encoders,,58,1,0,0,0,Fetching contributors,https://github.com/acids-ircam/variational-timbre
43,variational-encoder,pytorch-vae,kuc2477,23,3,3,0,0,0,[],"PyTorch implementation of ""Auto-Encoding Variational Bayes"", arxiv:1312.6114",,4,1,0,0,0,MIT,https://github.com/kuc2477/pytorch-vae
44,variational-encoder,variational-autoencoder,nitarshan,21,7,1,0,0,0,"['pytorch', 'variational-autoencoder', 'vae']","PyTorch implementation of ""Auto-Encoding Variational Bayes""",https://arxiv.org/abs/1312.6114,1,1,0,0,0,Fetching contributors,https://github.com/nitarshan/variational-autoencoder
45,variational-encoder,pytorch-mnist-vae,dragen1860,21,4,1,0,0,0,[],Pytorch Implementation of variational auto-encoder for MNIST,,19,1,0,0,0,Fetching contributors,https://github.com/dragen1860/pytorch-mnist-vae
46,variational-encoder,Learning-Disentangled-Representations-under-Supervision,nikhil-dce,21,4,1,2,0,0,[],Controllable Text Generation using variational auto-encoder (VAE) and text CNN,,40,2,0,0,0,Fetching contributors,https://github.com/nikhil-dce/Learning-Disentangled-Representations-under-Supervision
47,variational-encoder,vgae_pytorch,DaehanKim,18,4,1,0,0,0,"['pytorch', 'vgae', 'link-prediction']",This repository implements variational graph auto encoder by Thomas Kipf.,,4,1,0,0,0,MIT,https://github.com/DaehanKim/vgae_pytorch
48,variational-encoder,Spanish-Metaphone,amsqr,18,15,2,0,1,0,[],"Metaphone is a phonetic algorithm, an algorithm published in 1990 for indexing words by their English pronunciation. It fundamentally improves on the Soundex algorithm by using information about variations and inconsistencies in English spelling and pronunciation to produce a more accurate encoding, which does a better job of matching words and …",,8,1,0,0,0,Fetching contributors,https://github.com/amsqr/Spanish-Metaphone
49,variational-encoder,VAE-MF-TensorFlow,dongwookim-ml,16,3,1,0,0,0,[],Variational Auto-Encoder Matrix Factorisation,,34,3,0,0,0,MIT,https://github.com/dongwookim-ml/VAE-MF-TensorFlow
50,variational-encoder,deep-pensieve,neurokinetikz,16,3,2,1,0,0,[],A Deep Residual Attention Information Maximizing Super Resolution Variational Auto-Encoder,https://neurokinetikz.com,95,1,0,0,0,GPL-3.0,https://github.com/neurokinetikz/deep-pensieve
51,variational-encoder,VMED,thaihungle,15,5,4,0,0,0,[],Variational Memory Encoder-Decoder,,22,1,0,0,0,MIT,https://github.com/thaihungle/VMED
52,variational-encoder,vaelm,kaiix,15,0,1,0,0,0,[],Variational auto-encoder language model,,101,1,0,0,0,Apache-2.0,https://github.com/kaiix/vaelm
